No.,Tissue,Elevated_Gene_symbol,GO_BP,GO_MF,GO_CC,REACTOME,KEGG,BIOCARTA
14107,Testis,TTLL13P,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14108,Testis,CTAGE1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14109,Testis,DDI1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14110,Testis,TOPAZ1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14111,Testis,C18orf63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14112,Testis,EPPIN-WFDC6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14113,Testis,IQCF3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14114,Testis,SMIM21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14115,Testis,SPZ1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14116,Testis,CDY1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14117,Testis,RBMY1B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14118,Testis,YBX2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14119,Testis,C6orf201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14120,Testis,CABS1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14121,Testis,SMC1B,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14122,Testis,C16orf96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14123,Testis,CATSPERD,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14124,Testis,DCAF4L2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14125,Testis,DNAH17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14126,Testis,KRTAP21-2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14127,Testis,AC118470.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14128,Testis,AL035460.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14129,Testis,FAM47B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14130,Testis,MAGEB16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14131,Testis,MEIOB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14132,Testis,XKR3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14133,Testis,C12orf50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14134,Testis,CMTM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14135,Testis,CT47A1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14136,Testis,IQCF2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14137,Testis,PMIS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14138,Testis,TEX38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14139,Testis,ACTL8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14140,Testis,C20orf141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14141,Testis,CATSPER1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14142,Testis,CCDC179,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14143,Testis,CT45A2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14144,Testis,RTP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14145,Testis,SPATA3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14146,Testis,FNDC8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14147,Testis,IRGC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14148,Testis,KRTAP20-4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14149,Testis,ANKRD60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14150,Testis,C6orf10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14151,Testis,CTAGE6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14152,Testis,FAM205C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14153,Testis,SPANXB1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14154,Testis,ACSBG2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14155,Testis,CCIN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14156,Testis,DMRTC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14157,Testis,PDCL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14158,Testis,PHF7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14159,Testis,SSU72P8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14160,Testis,AL353572.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14161,Testis,ANKRD30A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14162,Testis,C12orf54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14163,Testis,CCDC196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14164,Testis,FAM236A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14165,Testis,OR10D3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14166,Testis,SPAM1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14167,Testis,CXorf51B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14168,Testis,GAGE1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14169,Testis,LDHC,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14170,Testis,TTLL2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14171,Testis,AC023491.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14172,Testis,ADAD2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14173,Testis,C17orf47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14174,Testis,DUSP21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14175,Testis,GSG1L2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14176,Testis,PRR23B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14177,Testis,TBATA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14178,Testis,TEX53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14179,Testis,TTLL8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14180,Testis,ZC2HC1B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14181,Testis,ALLC,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14182,Testis,GAPDHS,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14183,Testis,IGLL1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14184,Testis,MAGEA9B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14185,Testis,TEX14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14186,Testis,CATSPER4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14187,Testis,GAGE2A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14188,Testis,GOLGA6B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14189,Testis,HEATR9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14190,Testis,MAGEB1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14191,Testis,MAGEB6B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14192,Testis,BHMG1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14193,Testis,C3orf84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14194,Testis,CAPN11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14195,Testis,CCDC166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14196,Testis,DDX53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14197,Testis,KIF4B,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14198,Testis,MPC1L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14199,Testis,PPP1R2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14200,Testis,PRPS1L1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14201,Testis,SEL1L2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14202,Testis,XAGE1A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14203,Testis,MAGEA4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14204,Testis,OR4M1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14205,Testis,TMEM270,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14206,Testis,TMPRSS12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14207,Testis,ZPBP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14208,Testis,ACRV1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14209,Testis,CT47A6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14210,Testis,POTEM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14211,Testis,PRKACG,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
14212,Testis,SPANXN3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14213,Testis,SPPL2C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14214,Testis,AC133551.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14215,Testis,ATXN3L,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14216,Testis,ELOA2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14217,Testis,IZUMO2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14218,Testis,MAGEB3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14219,Testis,NXF2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14220,Testis,RPL10L,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14221,Testis,SPATA31A5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14222,Testis,AC092042.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14223,Testis,CTAGE9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14224,Testis,ETDB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14225,Testis,GOLGA6A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14226,Testis,RNF151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14227,Testis,C11orf94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14228,Testis,C12orf40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14229,Testis,CDY2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14230,Testis,GLT6D1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14231,Testis,LRRC52,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14232,Testis,OR8B3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14233,Testis,PTH2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14234,Testis,SPANXA1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14235,Testis,SPATA22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14236,Testis,TEKT5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14237,Testis,ZNF705G,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14238,Testis,AL358075.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14239,Testis,ASZ1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14240,Testis,CCDC54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14241,Testis,MAGEB4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14242,Testis,PRDM7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14243,Testis,SLC25A2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14244,Testis,TBX22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14245,Testis,TUBA3E,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14246,Testis,CNGA2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14247,Testis,DCAF4L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14248,Testis,EPPIN,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14249,Testis,KLHL10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14250,Testis,MAEL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14251,Testis,NANOS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14252,Testis,ODF3L2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14253,Testis,TERB2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14254,Testis,C3orf20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14255,Testis,C3orf22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14256,Testis,DAZ4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14257,Testis,DAZL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14258,Testis,FAM186B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14259,Testis,FBXO39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14260,Testis,HSFY2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14261,Testis,MAGEB2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14262,Testis,TXNDC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14263,Testis,C5orf58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14264,Testis,CSNKA2IP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14265,Testis,DAZ2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14266,Testis,INSL3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14267,Testis,MEIOC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14268,Testis,PFN4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14269,Testis,SPANXC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14270,Testis,SSX2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14271,Testis,TEX43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14272,Testis,TMEM239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14273,Testis,BX276092.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14274,Testis,C19orf84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14275,Testis,C5orf52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14276,Testis,C7orf61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14277,Testis,GALNTL5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14278,Testis,MYCBPAP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14279,Testis,OR8G1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14280,Testis,SPATA32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14281,Testis,TEX46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14282,Testis,C1orf167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14283,Testis,DKKL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14284,Testis,EXD1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14285,Testis,FAM47C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14286,Testis,IQCF6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14287,Testis,MAGEA3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14288,Testis,OR4N4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14289,Testis,SPACA4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14290,Testis,SPANXA2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14291,Testis,TMEM31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14292,Testis,TSACC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14293,Testis,AKAP3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14294,Testis,ANKRD30BL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14295,Testis,AURKC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14296,Testis,C2orf16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14297,Testis,C8orf74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14298,Testis,CCDC158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14299,Testis,CT45A10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14300,Testis,CXorf65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14301,Testis,CXorf66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14302,Testis,DCAF8L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14303,Testis,FAM71D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14304,Testis,GOLGA6L6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14305,Testis,KCNU1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14306,Testis,KRTAP20-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14307,Testis,LLCFC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14308,Testis,MAGEA12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14309,Testis,PRR20C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14310,Testis,RFPL3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14311,Testis,RHOXF2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14312,Testis,RNF113B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14313,Testis,RPGRIP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14314,Testis,SIRPD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14315,Testis,SPERT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14316,Testis,TMEM95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14317,Testis,TP53TG3F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14318,Testis,TPPP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14319,Testis,TRIML1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14320,Testis,AC064853.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14321,Testis,AC171558.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14322,Testis,C10orf120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14323,Testis,C4orf45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14324,Testis,CSTL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14325,Testis,CT83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14326,Testis,FBXO24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14327,Testis,IQCM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14328,Testis,MAGEA6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14329,Testis,OAZ3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14330,Testis,PABPC3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14331,Testis,SUN3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14332,Testis,UBE2U,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14333,Testis,C14orf177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14334,Testis,CALR3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14335,Testis,CRISP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14336,Testis,DAZ1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14337,Testis,DNAJC5G,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14338,Testis,GLIPR1L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14339,Testis,GOLGA8J,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14340,Testis,H2AFB3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14341,Testis,KLF18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14342,Testis,MBD3L3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14343,Testis,MORC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14344,Testis,NKX1-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14345,Testis,OR2W1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14346,Testis,OR52D1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14347,Testis,PRSS38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14348,Testis,TEX12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14349,Testis,TEX35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14350,Testis,TMEM225B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14351,Testis,UBQLNL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14352,Testis,ADAM20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14353,Testis,ADAM32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14354,Testis,CCDC62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14355,Testis,CPHXL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14356,Testis,GAGE12E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14357,Testis,GGN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14358,Testis,HORMAD1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14359,Testis,MAGEA1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14360,Testis,MBD3L2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14361,Testis,MROH7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14362,Testis,PRAMEF11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14363,Testis,REXO5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14364,Testis,RNASE11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14365,Testis,RTL9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14366,Testis,SOX30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14367,Testis,SPTY2D1OS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14368,Testis,TAS2R1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14369,Testis,TSKS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14370,Testis,AC007325.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14371,Testis,AC115220.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14372,Testis,ACTRT3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14373,Testis,ADAM29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14374,Testis,ANKRD30B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14375,Testis,BOLL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14376,Testis,BRDT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14377,Testis,C17orf50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14378,Testis,C22orf23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14379,Testis,C9orf131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14380,Testis,CCDC172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14381,Testis,CPA5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14382,Testis,CT45A1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14383,Testis,CT45A9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14384,Testis,FAM229A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14385,Testis,FTHL17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14386,Testis,GAB4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14387,Testis,GAGE13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14388,Testis,GOLGA6C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14389,Testis,GOLGA6L7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14390,Testis,HSF5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14391,Testis,LACTBL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14392,Testis,ODF3L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14393,Testis,PLCZ1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14394,Testis,SLC25A52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14395,Testis,SLC36A3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14396,Testis,SPANXN1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14397,Testis,SPATA31A6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14398,Testis,SPEM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14399,Testis,TSGA10IP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14400,Testis,TXNDC8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14401,Testis,ADCY10,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14402,Testis,CCDC197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14403,Testis,CT45A8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14404,Testis,EFCAB3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14405,Testis,GOT1L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14406,Testis,OR6T1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14407,Testis,POTEC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14408,Testis,SMCP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14409,Testis,SOHLH1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14410,Testis,SPATA4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14411,Testis,WFDC3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14412,Testis,ZNF705B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14413,Testis,AC138647.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14414,Testis,CCDC182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14415,Testis,CCDC83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14416,Testis,CFAP97D1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14417,Testis,CTAGE15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14418,Testis,FAM228A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14419,Testis,FAM236D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14420,Testis,FOXR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14421,Testis,LINC02203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14422,Testis,LRRC72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14423,Testis,MAGEA9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14424,Testis,MCHR2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
14425,Testis,ODF3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14426,Testis,ODF4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14427,Testis,OOSP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
