No.,Tissue,Enriched_Gene_symbol,GO_BP,GO_MF,GO_CC,REACTOME,KEGG,BIOCARTA
656,Heart,CHST4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
657,Heart,MOGAT1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
658,Heart,AC007906.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
659,Heart,OVGP1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
660,Heart,TUBA4B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
661,Heart,C22orf15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
662,Heart,LRRC23,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
663,Heart,WDR38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
664,Heart,KLK13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
665,Intestine,MAL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
666,Intestine,MUC22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
667,Intestine,CYSRT1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
668,Intestine,SPRR1A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
669,Intestine,UMOD,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
670,Intestine,SLC22A12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
671,Intestine,TMEM174,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
672,Intestine,MCCD1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
673,Intestine,NPHS2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
674,Intestine,SLC34A1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
675,Intestine,SLC12A1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
676,Intestine,TMEM207,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
677,Intestine,KCNJ1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
678,Intestine,MIOX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
679,Intestine,SLC6A18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
680,Intestine,FXYD4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
681,Intestine,AQP6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
682,Intestine,TMEM52B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
683,Intestine,CLTRN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
684,Intestine,SLC5A2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
685,Intestine,CLDN16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
686,Intestine,SLC7A13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
687,Intestine,CYP27B1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
688,Intestine,SLC22A6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
689,Intestine,CDH16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
690,Intestine,NAT8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
691,Intestine,NOX4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
692,Intestine,SLC13A3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
693,Intestine,SLC22A2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
694,Intestine,OR2T10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
695,Intestine,LYG1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
696,Intestine,OR2T2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
697,Intestine,PDZK1IP1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
698,Intestine,SLC22A13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
699,Intestine,SLC4A9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
700,Intestine,TRPV5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
701,Intestine,CD24,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
702,Intestine,CLEC18A,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
703,Intestine,CRYAA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
704,Intestine,CRYAA2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
705,Intestine,HAVCR1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
706,Intestine,SLC12A3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
707,Intestine,SLC13A1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
708,Intestine,ATP6V0D2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
709,Intestine,CLEC18B,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
710,Intestine,FMO1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
711,Intestine,KLHDC7A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
712,Intestine,PTH1R,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
713,Intestine,SLC17A3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
714,Intestine,SLC22A24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
715,Intestine,SLC5A10,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
716,Intestine,SLCO4C1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
717,Intestine,CYS1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
718,Intestine,GALNT14,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
719,Intestine,REN,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
720,Intestine,SLC47A2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
721,Intestine,UGT1A9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
722,Intestine,ALPI,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
723,Intestine,C17orf78,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
724,Intestine,MUC17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
725,Intestine,DEFA5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
726,Intestine,RBP2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
727,Intestine,DEFA6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
728,Intestine,MLN,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
729,Intestine,MEP1B,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
730,Intestine,LCT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
731,Intestine,SI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
732,Intestine,TM4SF20,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
733,Intestine,FABP6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
734,Intestine,TMPRSS15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
735,Intestine,GIP,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
736,Intestine,CEACAM18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
737,Intestine,MEP1A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
738,Intestine,APOBEC1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
739,Intestine,FABP2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
740,Intestine,S100G,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
741,Intestine,GUCA2A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
742,Intestine,MS4A10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
743,Intestine,TMIGD1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
744,Intestine,TMEM253,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
745,Intestine,ITLN2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
746,Intestine,SLC5A4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
747,Intestine,INSL5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
748,Intestine,MYO1A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
749,Intestine,SSU72P4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
750,Intestine,ADGRG4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
751,Intestine,MUC13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
752,Intestine,MUC2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
753,Intestine,GUCY2C,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
754,Intestine,GUCA2B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
755,Intestine,ASAH2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
756,Intestine,DHRS11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
757,Intestine,HHLA2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
758,Intestine,MYRFL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
759,Intestine,TMEM236,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
760,Intestine,C11orf86,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
761,Intestine,PLS1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
762,Intestine,SOAT2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
763,Intestine,TBX10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
764,Intestine,ASIC5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
765,Intestine,CLDN15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
766,Intestine,MALRD1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
767,Intestine,CDX2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
768,Intestine,CEACAM20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
769,Intestine,CHST5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
770,Intestine,DQX1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
771,Intestine,HNF4G,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
772,Intestine,ISX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
773,Intestine,LINC00483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
774,Intestine,SLC13A2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
775,Intestine,SLC5A1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
776,Intestine,SLC5A9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
777,Intestine,CDH17,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
778,Intestine,GNAT3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
779,Intestine,MYO15B,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
780,Intestine,RETNLB,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
781,Intestine,SLC2A7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
782,Kidney,TUBAL3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
783,Kidney,AC004754.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
784,Kidney,BCL2L15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
785,Kidney,DGAT1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
786,Kidney,PYY,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
787,Kidney,SLC39A4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
788,Kidney,AQP10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
789,Kidney,C6orf222,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
790,Kidney,ERICH4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
791,Kidney,SLC15A1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
792,Kidney,SSUH2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
793,Kidney,TREH,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
794,Kidney,CDHR2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
795,Kidney,CDHR5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
796,Kidney,CPO,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
797,Kidney,GIMD1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
798,Kidney,LRRC66,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
799,Kidney,MUC12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
800,Kidney,P2RY4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
801,Kidney,PLB1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
802,Kidney,APOA4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
803,Kidney,CLCA1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
804,Kidney,GPA33,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
805,Kidney,HTR3E,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
806,Kidney,KRT20,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
807,Kidney,MYO7B,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
808,Kidney,SLC51B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
809,Kidney,SLC6A19,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
810,Kidney,SULT1B1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
811,Kidney,TMC5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
812,Kidney,VIL1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
813,Kidney,ZG16,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
814,Kidney,ACE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
815,Kidney,ACE2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
816,Kidney,ACSL5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
817,Kidney,AMN,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
818,Kidney,ATOH1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
819,Kidney,BEST4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
820,Kidney,BTNL3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
821,Kidney,C3orf85,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
822,Kidney,CA7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
823,Kidney,ENPP7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
824,Kidney,ENTPD8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
825,Kidney,GPR35,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
826,Kidney,HIST1H4G,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
827,Kidney,HKDC1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
828,Kidney,LRRC75A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
829,Kidney,NHSL1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
830,Kidney,NTS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
831,Kidney,PLCB3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
832,Kidney,PPP1R14D,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
833,Kidney,TM6SF2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
834,Kidney,AQP11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
835,Liver,CDX1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
836,Liver,MGAM,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
837,Liver,MYO5B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
838,Liver,NLRP6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
839,Liver,PRORY,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
840,Liver,SLC10A2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
841,Liver,SMIM31,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
842,Liver,TMEM92,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
843,Liver,TSPAN8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
844,Liver,SFTPC,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
845,Liver,SFTPA2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
846,Liver,SFTPA1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
847,Liver,SCGB1A1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
848,Liver,SFTPB,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
849,Liver,AGER,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
850,Liver,SCGB3A2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
851,Liver,SFTA2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
852,Liver,CACNA2D2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
853,Liver,LAMP3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
854,Liver,SFTPD,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
855,Liver,HTR3C,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
856,Liver,RTKN2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
857,Liver,F9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
858,Liver,CFHR2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
859,Liver,HPX,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
860,Liver,BX248415.1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
861,Liver,SPP2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
862,Liver,MBL2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
863,Liver,FGA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
864,Liver,SLCO1B1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
865,Liver,HAO1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
866,Liver,F2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
867,Liver,C9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
868,Liver,APOH,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
869,Liver,FGG,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
870,Liver,SERPINA7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
871,Liver,SLC17A2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
872,Liver,ADH1A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
873,Liver,APOA2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
874,Liver,C8A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
875,Liver,UGT2B10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
876,Liver,GDF2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
877,Liver,AHSG,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
878,Liver,APOC4-APOC2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
879,Liver,INHBC,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
880,Liver,CFHR5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
881,Liver,ITIH3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
882,Liver,SERPINA10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
883,Liver,APOA5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
884,Liver,HRG,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
885,Liver,SERPINC1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
886,Liver,ITIH2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
887,Liver,FGB,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
888,Liver,CFHR4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
889,Liver,A1BG,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
890,Liver,CFHR1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
891,Liver,AGXT,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
892,Liver,CFHR3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
893,Liver,CYP2A6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
894,Liver,SLC22A25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
895,Liver,HGFAC,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
896,Liver,SERPINA11,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
897,Liver,CYP2A7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
898,Liver,SAA4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
899,Liver,CYP2C8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
900,Liver,CCL16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
901,Liver,CPN1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
902,Liver,FGF21,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
903,Liver,UGT2B4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
904,Liver,MASP2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
905,Liver,F13B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
906,Liver,ITIH1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
907,Liver,RTP3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
908,Liver,SLC25A47,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
909,Liver,CYP2E1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
910,Liver,AC002094.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
911,Liver,CPB2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
912,Liver,ALB,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
913,Liver,APCS,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
914,Liver,APOC2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
915,Liver,KLKB1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
916,Liver,AMBP,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
917,Liver,LPA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
918,Liver,CYP7A1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
919,Liver,PRAMEF10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
920,Liver,CRP,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
921,Liver,RDH16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
922,Liver,C5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
923,Liver,APOF,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
924,Liver,C8B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
925,Liver,UGT1A4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
926,Liver,SERPIND1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
927,Liver,CYP2B6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
928,Liver,SLC10A1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
929,Liver,TAT,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
930,Liver,VTN,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
931,Liver,INHBE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
932,Liver,F7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
933,Liver,ACOT12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
934,Liver,AKR1D1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
935,Liver,HP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
936,Liver,GBP7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
937,Liver,LBP,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
938,Liver,SLC22A10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
939,Liver,TDO2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
940,Liver,UROC1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
941,Liver,ADH4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
942,Liver,CYP1A2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
943,Liver,LECT2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
944,Liver,ORM2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
945,Liver,APOC4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
946,Liver,CFB,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
947,Liver,PLGLB2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
948,Liver,ABCB11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
949,Liver,CPN2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
950,Liver,F12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
951,Liver,ATF5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
952,Liver,SLC22A1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
953,Liver,PON1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
954,Liver,RBP4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
955,Liver,SERPINA6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
956,Liver,SLC38A4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
957,Liver,CYP3A7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
958,Liver,CYP3A7-CYP3A51P,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
959,Liver,SDS,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
960,Liver,SERPINF2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
961,Liver,SLCO1B3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
962,Liver,ANGPTL3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
963,Liver,CP,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
964,Liver,CYP2A13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
965,Liver,CYP8B1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
966,Liver,HSD17B13,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
967,Liver,ITIH4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
968,Liver,LIPC,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
969,Liver,TFR2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
970,Liver,TTPA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
971,Liver,ANG,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
972,Liver,FMO3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
973,Liver,HSD17B6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
974,Liver,NR1I3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
975,Liver,AKR1C4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
976,Liver,C4BPB,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
977,Liver,GCKR,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
978,Liver,HAMP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
979,Liver,ORM1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
980,Liver,PZP,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
981,Liver,SERPINA1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
982,Liver,UGT1A3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
983,Liver,C4BPA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
984,Liver,IGFALS,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
